site,x,y,z
V0500,639129.9091909033,3326650.371034871,597.9489135742188
V0501,569229.9091909033,3326620.371034871,399.71002197265625
V0502,640749.9091909033,3326590.371034871,543.7564697265625
V0503,576759.9091909033,3326560.371034871,493.34173583984375
V0504,584259.9091909033,3326560.371034871,795.5634765625
V0505,665739.9091909033,3326560.371034871,594.58056640625
V0506,625689.9091909033,3326500.371034871,939.3212280273438
V0507,648339.9091909033,3326500.371034871,205.02500915527344
V0508,668679.9091909033,3326500.371034871,641.22802734375
V0509,605679.9091909033,3326440.371034871,998.6232299804688
V0510,673179.9091909033,3326440.371034871,853.8247680664062
V0511,609309.9091909033,3326380.371034871,1096.03466796875
V0512,578169.9091909033,3326320.371034871,586.1596069335938
V0513,545649.9091909033,3326260.371034871,929.5825805664062
V0514,566529.9091909033,3326260.371034871,332.1343078613281
V0515,600639.9091909033,3326260.371034871,950.259521484375
V0516,655659.9091909033,3326260.371034871,411.2247619628906
V0517,571809.9091909033,3326200.371034871,571.7611694335938
V0518,643269.9091909033,3326200.371034871,522.5691528320312
V0519,610719.9091909033,3326110.371034871,803.9522094726562
V0520,615939.9091909033,3326080.371034871,973.3279418945312
V0521,661809.9091909033,3326080.371034871,613.8275756835938
V0522,613779.9091909033,3326050.371034871,809.1902465820312
V0523,676779.9091909033,3326050.371034871,739.6575927734375
V0524,645909.9091909033,3326020.371034871,246.75604248046875
V0525,556749.9091909033,3325960.371034871,211.9613037109375
V0526,653229.9091909033,3325960.371034871,329.41015625
V0527,659199.9091909033,3325870.371034871,287.1462097167969
V0528,586659.9091909033,3325840.371034871,929.8787841796875
V0529,671259.9091909033,3325840.371034871,766.0988159179688
V0530,628359.9091909033,3325810.371034871,786.4395141601562
V0531,604089.9091909033,3325780.371034871,1217.79541015625
V0532,590979.9091909033,3325750.371034871,911.1869506835938
V0533,553509.9091909033,3325720.371034871,739.8890991210938
V0534,588969.9091909033,3325720.371034871,1013.0902099609375
V0535,596019.9091909033,3325720.371034871,1041.8116455078125
V0536,543699.9091909033,3325690.371034871,1285.7232666015625
V0537,551409.9091909033,3325690.371034871,1281.0084228515625
V0538,573699.9091909033,3325690.371034871,621.674560546875
V0539,581049.9091909033,3325690.371034871,654.8448486328125
V0540,548739.9091909033,3325660.371034871,973.622802734375
V0541,671229.9091909033,3324370.371034871,530.153076171875
V0542,551049.9091909033,3324340.371034871,1458.060546875
V0543,588549.9091909033,3324340.371034871,1107.16943359375
V0544,673629.9091909033,3324340.371034871,602.1470336914062
V0545,598569.9091909033,3324310.371034871,973.5906982421875
V0546,608799.9091909033,3324310.371034871,791.5703125
V0547,633489.9091909033,3324310.371034871,631.4974975585938
V0548,636099.9091909033,3324310.371034871,424.1702880859375
V0549,643479.9091909033,3324280.371034871,270.4831237792969
V0550,591009.9091909033,3324250.371034871,1203.0050048828125
V0551,603489.9091909033,3324250.371034871,1095.6558837890625
V0552,628449.9091909033,3324220.371034871,882.7057495117188
V0553,630849.9091909033,3324220.371034871,730.791259765625
V0554,614199.9091909033,3324160.371034871,668.62939453125
V0555,544149.9091909033,3324130.371034871,1710.2445068359375
V0556,640749.9091909033,3324130.371034871,467.2049865722656
V0557,648459.9091909033,3324100.371034871,228.4433135986328
V0558,653379.9091909033,3324100.371034871,249.3650665283203
V0559,593829.9091909033,3324040.371034871,911.1640625
V0560,638229.9091909033,3324040.371034871,500.9234313964844
V0561,605709.9091909033,3324010.371034871,912.2887573242188
V0562,646269.9091909033,3324010.371034871,248.80067443847656
V0563,669279.9091909033,3324010.371034871,594.61767578125
V0564,579009.9091909033,3323980.371034871,1012.6460571289062
V0565,618279.9091909033,3323980.371034871,868.5098876953125
V0566,615669.9091909033,3323920.371034871,641.2850341796875
V0567,676119.9091909033,3323920.371034871,620.9880981445312
V0568,565659.9091909033,3323860.371034871,582.84619140625
V0569,623409.9091909033,3323800.371034871,881.9672241210938
V0570,663129.9091909033,3323770.371034871,822.417724609375
V0571,549039.9091909033,3323740.371034871,1385.5841064453125
V0572,580869.9091909033,3323710.371034871,740.6148681640625
V0573,661809.9091909033,3323710.371034871,663.3304443359375
V0574,553179.9091909033,3323680.371034871,666.974609375
V0575,573159.9091909033,3323620.371034871,834.7090454101562
V0576,621819.9091909033,3323590.371034871,680.2925415039062
V0577,555879.9091909033,3323560.371034871,285.8487548828125
V0578,575739.9091909033,3323560.371034871,441.4193420410156
V0579,586479.9091909033,3323560.371034871,781.4902954101562
V0580,651789.9091909033,3323530.371034871,266.840087890625
V0581,568899.9091909033,3323500.371034871,964.2366333007812
V0582,584079.9091909033,3323500.371034871,653.8827514648438
V0583,611079.9091909033,3323500.371034871,788.7000732421875
V0584,545739.9091909033,3323470.371034871,1337.913330078125
V0585,656379.9091909033,3323470.371034871,334.8468017578125
V0586,666759.9091909033,3323470.371034871,628.689697265625
V0587,558249.9091909033,3323410.371034871,313.1131591796875
V0588,561279.9091909033,3323410.371034871,379.742919921875
V0589,658299.9091909033,3323380.371034871,631.7374877929688
V0590,596559.9091909033,3323320.371034871,726.251220703125
V0591,564099.9091909033,3323290.371034871,315.49884033203125
V0592,571539.9091909033,3323260.371034871,848.9805297851562
V0593,600939.9091909033,3323260.371034871,794.7127075195312
V0594,626139.9091909033,3323200.371034871,769.2600708007812
V0595,571239.9091909033,3321850.371034871,630.1553344726562
V0596,593739.9091909033,3321850.371034871,461.5238037109375
V0597,636249.9091909033,3321850.371034871,391.5020446777344
V0598,551049.9091909033,3321820.371034871,726.2247924804688
V0599,611079.9091909033,3321820.371034871,627.983154296875
V0600,661059.9091909033,3321820.371034871,524.1998901367188
V0601,668619.9091909033,3321820.371034871,493.09967041015625
V0602,546489.9091909033,3321790.371034871,1127.5234375
V0603,670989.9091909033,3321790.371034871,562.815185546875
V0604,579039.9091909033,3321760.371034871,470.145263671875
V0605,548949.9091909033,3321730.371034871,1282.935302734375
V0606,568389.9091909033,3321730.371034871,1060.5994873046875
V0607,648399.9091909033,3321700.371034871,255.29747009277344
V0608,589149.9091909033,3321670.371034871,1014.5885620117188
V0609,596649.9091909033,3321670.371034871,404.2362365722656
V0610,598329.9091909033,3321670.371034871,849.3820190429688
V0611,658659.9091909033,3321670.371034871,504.7559509277344
V0612,625809.9091909033,3321610.371034871,574.6289672851562
V0613,628779.9091909033,3321610.371034871,505.9405822753906
V0614,654159.9091909033,3321550.371034871,367.7618103027344
V0615,666759.9091909033,3321550.371034871,525.2383422851562
V0616,606129.9091909033,3321520.371034871,828.2259521484375
V0617,623199.9091909033,3321490.371034871,641.1967163085938
V0618,641709.9091909033,3321490.371034871,226.00904846191406
V0619,674289.9091909033,3321490.371034871,572.8551635742188
V0620,643509.9091909033,3321400.371034871,266.5630187988281
V0621,621669.9091909033,3321370.371034871,823.5258178710938
V0622,633159.9091909033,3321310.371034871,594.1640625
V0623,615639.9091909033,3321250.371034871,651.4417724609375
V0624,619329.9091909033,3321250.371034871,542.3510131835938
V0625,645879.9091909033,3321100.371034871,247.82273864746094
V0626,655749.9091909033,3321100.371034871,560.02685546875
V0627,543369.9091909033,3321070.371034871,1301.83544921875
V0628,586359.9091909033,3320980.371034871,856.7939453125
V0629,631689.9091909033,3320980.371034871,376.39044189453125
V0630,555729.9091909033,3320950.371034871,667.5841674804688
V0631,581619.9091909033,3320920.371034871,640.5339965820312
V0632,614079.9091909033,3320890.371034871,618.6749877929688
V0633,564189.9091909033,3320860.371034871,1086.1673583984375
V0634,664059.9091909033,3320800.371034871,568.6182861328125
V0635,566589.9091909033,3320770.371034871,729.7836303710938
V0636,574089.9091909033,3320770.371034871,479.7613830566406
V0637,575889.9091909033,3320770.371034871,574.1495361328125
V0638,600879.9091909033,3320770.371034871,845.0173950195312
V0639,604089.9091909033,3320770.371034871,688.9954223632812
V0640,558879.9091909033,3320740.371034871,879.216796875
V0641,560949.9091909033,3320740.371034871,770.6102294921875
V0642,583479.9091909033,3320740.371034871,721.861572265625
V0643,591069.9091909033,3320740.371034871,760.0928344726562
V0644,638889.9091909033,3320740.371034871,419.3101806640625
V0645,553599.9091909033,3320680.371034871,737.205078125
V0646,608559.9091909033,3320680.371034871,669.0501098632812
V0647,651279.9091909033,3320680.371034871,317.4518127441406
V0648,676059.9091909033,3320680.371034871,534.8050537109375
V0649,631239.9091909033,3319360.371034871,302.1606750488281
V0650,556299.9091909033,3319330.371034871,783.2050170898438
V0651,573549.9091909033,3319330.371034871,680.1069946289062
V0652,596139.9091909033,3319330.371034871,507.86602783203125
V0653,651249.9091909033,3319330.371034871,321.08056640625
V0654,663579.9091909033,3319330.371034871,527.2443237304688
V0655,563799.9091909033,3319300.371034871,701.31591796875
V0656,671469.9091909033,3319300.371034871,709.0489501953125
V0657,553449.9091909033,3319270.371034871,657.3458862304688
V0658,566529.9091909033,3319270.371034871,702.61083984375
V0659,608889.9091909033,3319270.371034871,686.1265258789062
V0660,548379.9091909033,3319240.371034871,338.3199768066406
V0661,636609.9091909033,3319240.371034871,440.4723815917969
V0662,659109.9091909033,3319240.371034871,417.3127136230469
V0663,544149.9091909033,3319180.371034871,515.0588989257812
V0664,570819.9091909033,3319180.371034871,748.972900390625
V0665,644109.9091909033,3319180.371034871,225.74281311035156
V0666,615789.9091909033,3319150.371034871,673.6911010742188
V0667,625779.9091909033,3319150.371034871,377.5425720214844
V0668,660759.9091909033,3319120.371034871,358.4692077636719
V0669,569109.9091909033,3319030.371034871,630.3733520507812
V0670,620799.9091909033,3319030.371034871,628.0138549804688
V0671,591699.9091909033,3319000.371034871,711.2374267578125
V0672,649269.9091909033,3319000.371034871,237.60084533691406
V0673,668949.9091909033,3319000.371034871,570.382568359375
V0674,561819.9091909033,3318940.371034871,741.690185546875
V0675,579309.9091909033,3318940.371034871,696.5173950195312
V0676,575679.9091909033,3318910.371034871,570.2306518554688
V0677,551109.9091909033,3318850.371034871,781.897216796875
V0678,584319.9091909033,3318820.371034871,1016.3726806640625
V0679,588159.9091909033,3318820.371034871,643.0711059570312
V0680,600909.9091909033,3318820.371034871,750.4591674804688
V0681,593139.9091909033,3318760.371034871,469.5374450683594
V0682,645729.9091909033,3318730.371034871,238.36004638671875
V0683,545679.9091909033,3318640.371034871,568.817626953125
V0684,628869.9091909033,3318640.371034871,403.0809020996094
V0685,558159.9091909033,3318610.371034871,792.360595703125
V0686,623169.9091909033,3318610.371034871,674.1830444335938
V0687,653469.9091909033,3318580.371034871,437.30438232421875
V0688,674049.9091909033,3318550.371034871,844.4476928710938
V0689,610689.9091909033,3318520.371034871,663.19384765625
V0690,641169.9091909033,3318520.371034871,283.6593322753906
V0691,655689.9091909033,3318520.371034871,631.8526611328125
V0692,604149.9091909033,3318490.371034871,643.44482421875
V0693,598869.9091909033,3318460.371034871,897.0051879882812
V0694,675729.9091909033,3318460.371034871,681.7164916992188
V0695,666129.9091909033,3318430.371034871,390.3870544433594
V0696,606369.9091909033,3318370.371034871,793.7395629882812
V0697,614079.9091909033,3318340.371034871,589.9531860351562
V0698,638439.9091909033,3318310.371034871,293.64794921875
V0699,581229.9091909033,3318280.371034871,529.4757080078125
V0700,586539.9091909033,3318280.371034871,1095.930419921875
V0701,618939.9091909033,3318280.371034871,634.3541259765625
V0702,633519.9091909033,3318220.371034871,421.6988220214844
V0703,586479.9091909033,3316810.371034871,1018.2595825195312
V0704,588849.9091909033,3316810.371034871,673.2333984375
V0705,626439.9091909033,3316810.371034871,242.05755615234375
V0706,573429.9091909033,3316780.371034871,611.20751953125
V0707,583629.9091909033,3316780.371034871,735.6497192382812
V0708,551409.9091909033,3316720.371034871,552.6583862304688
V0709,611109.9091909033,3316720.371034871,630.3394775390625
V0710,571059.9091909033,3316690.371034871,589.4408569335938
V0711,631569.9091909033,3316690.371034871,503.4017333984375
V0712,553389.9091909033,3316660.371034871,412.6047058105469
V0713,638409.9091909033,3316600.371034871,253.7884521484375
V0714,593859.9091909033,3316570.371034871,385.4728088378906
V0715,605739.9091909033,3316570.371034871,839.7698364257812
V0716,615729.9091909033,3316570.371034871,620.2206420898438
V0717,623889.9091909033,3316570.371034871,472.9244384765625
V0718,666249.9091909033,3316540.371034871,418.0868835449219
V0719,596529.9091909033,3316510.371034871,549.1709594726562
V0720,599229.9091909033,3316510.371034871,921.9042358398438
V0721,641199.9091909033,3316510.371034871,222.97210693359375
V0722,546429.9091909033,3316480.371034871,404.0975341796875
V0723,675909.9091909033,3316480.371034871,1100.7581787109375
V0724,558759.9091909033,3316450.371034871,446.52325439453125
V0725,643959.9091909033,3316450.371034871,201.92910766601562
V0726,670929.9091909033,3316420.371034871,948.5651245117188
V0727,555969.9091909033,3316390.371034871,492.838134765625
V0728,629319.9091909033,3316390.371034871,252.33352661132812
V0729,633309.9091909033,3316390.371034871,461.88446044921875
V0730,661149.9091909033,3316360.371034871,220.66162109375
V0731,663759.9091909033,3316360.371034871,572.4742431640625
V0732,608139.9091909033,3316270.371034871,725.2631225585938
V0733,653649.9091909033,3316270.371034871,679.9047241210938
V0734,658209.9091909033,3316270.371034871,390.98297119140625
V0735,674349.9091909033,3316270.371034871,637.3934936523438
V0736,575949.9091909033,3316240.371034871,662.8832397460938
V0737,581289.9091909033,3316210.371034871,898.9931640625
V0738,590799.9091909033,3316210.371034871,280.65765380859375
V0739,614319.9091909033,3316210.371034871,443.027587890625
V0740,561819.9091909033,3316090.371034871,426.8206481933594
V0741,563229.9091909033,3316030.371034871,717.4638671875
V0742,620829.9091909033,3316030.371034871,698.1539916992188
V0743,636789.9091909033,3316030.371034871,337.11322021484375
V0744,655689.9091909033,3316030.371034871,453.3749694824219
V0745,603219.9091909033,3315970.371034871,471.2975158691406
V0746,651459.9091909033,3315970.371034871,555.6041870117188
V0747,568299.9091909033,3315880.371034871,492.7613220214844
V0748,646449.9091909033,3315850.371034871,228.25323486328125
V0749,669129.9091909033,3315820.371034871,731.1400146484375
V0750,566109.9091909033,3315790.371034871,708.3778686523438
V0751,649059.9091909033,3315790.371034871,490.0712890625
V0752,600939.9091909033,3315760.371034871,752.5961303710938
V0753,548709.9091909033,3315730.371034871,412.3339538574219
V0754,618909.9091909033,3315700.371034871,648.2823486328125
V0755,543729.9091909033,3315670.371034871,245.58184814453125
V0756,578739.9091909033,3315670.371034871,762.8612670898438
V0757,566349.9091909033,3314320.371034871,375.68670654296875
V0758,573729.9091909033,3314320.371034871,394.6036682128906
V0759,578559.9091909033,3314320.371034871,613.508544921875
V0760,588819.9091909033,3314320.371034871,235.8318634033203
V0761,598929.9091909033,3314320.371034871,465.8695373535156
V0762,616059.9091909033,3314320.371034871,469.0690002441406
V0763,631089.9091909033,3314320.371034871,204.38455200195312
V0764,638859.9091909033,3314320.371034871,491.2735290527344
V0765,666399.9091909033,3314320.371034871,371.270263671875
V0766,608499.9091909033,3314290.371034871,576.7523193359375
V0767,671469.9091909033,3314290.371034871,882.1387329101562
V0768,546339.9091909033,3314260.371034871,459.163818359375
V0769,548889.9091909033,3314260.371034871,288.0235595703125
V0770,653469.9091909033,3314260.371034871,452.5705871582031
V0771,594039.9091909033,3314230.371034871,259.5713195800781
V0772,648369.9091909033,3314230.371034871,583.6898193359375
V0773,651069.9091909033,3314230.371034871,457.0962219238281
V0774,555909.9091909033,3314140.371034871,571.8554077148438
V0775,563589.9091909033,3314080.371034871,652.6875610351562
V0776,543429.9091909033,3314050.371034871,352.1206359863281
V0777,571509.9091909033,3314050.371034871,403.6852111816406
V0778,669249.9091909033,3314050.371034871,870.355224609375
V0779,561609.9091909033,3314020.371034871,774.5691528320312
V0780,624159.9091909033,3314020.371034871,253.2427215576172
V0781,636759.9091909033,3314020.371034871,556.3703002929688
V0782,676659.9091909033,3314020.371034871,1105.766845703125
V0783,585699.9091909033,3313990.371034871,561.44287109375
V0784,551799.9091909033,3313930.371034871,364.08978271484375
V0785,601779.9091909033,3313930.371034871,771.0480346679688
V0786,603639.9091909033,3313900.371034871,637.7372436523438
V0787,621219.9091909033,3313870.371034871,636.7509765625
V0788,569319.9091909033,3313840.371034871,504.19403076171875
V0789,559299.9091909033,3313810.371034871,512.20849609375
V0790,580989.9091909033,3313810.371034871,602.4656372070312
V0791,618159.9091909033,3313810.371034871,674.659423828125
V0792,634329.9091909033,3313750.371034871,453.6931457519531
V0793,640659.9091909033,3313660.371034871,205.537841796875
V0794,663159.9091909033,3313660.371034871,639.51025390625
V0795,591639.9091909033,3313600.371034871,258.87396240234375
V0796,644319.9091909033,3313570.371034871,195.037353515625
V0797,661689.9091909033,3313510.371034871,372.30084228515625
V0798,554199.9091909033,3313480.371034871,533.0270385742188
V0799,606759.9091909033,3313450.371034871,802.8145141601562
V0800,658929.9091909033,3313420.371034871,485.52484130859375
V0801,596289.9091909033,3313390.371034871,625.3659057617188
V0802,646569.9091909033,3313390.371034871,220.5663604736328
V0803,655749.9091909033,3313390.371034871,291.8810729980469
V0804,613329.9091909033,3313330.371034871,530.783935546875
V0805,583869.9091909033,3313300.371034871,646.0176391601562
V0806,576609.9091909033,3313270.371034871,571.8626098632812
V0807,610929.9091909033,3313270.371034871,834.9881591796875
V0808,628779.9091909033,3313270.371034871,326.1399841308594
V0809,673989.9091909033,3313210.371034871,1102.439697265625
V0810,626319.9091909033,3313180.371034871,287.7322692871094
V0811,571299.9091909033,3311830.371034871,326.7068176269531
V0812,611409.9091909033,3311830.371034871,730.4151611328125
V0813,658719.9091909033,3311830.371034871,377.7585144042969
V0814,666429.9091909033,3311830.371034871,505.8453369140625
V0815,591279.9091909033,3311800.371034871,232.60580444335938
V0816,653979.9091909033,3311800.371034871,258.12078857421875
V0817,671439.9091909033,3311800.371034871,779.0045776367188
V0818,603519.9091909033,3311770.371034871,578.1030883789062
V0819,638499.9091909033,3311770.371034871,187.3822479248047
V0820,640959.9091909033,3311770.371034871,170.4154052734375
V0821,669039.9091909033,3311770.371034871,509.6129455566406
V0822,558969.9091909033,3311740.371034871,747.5735473632812
V0823,619089.9091909033,3311740.371034871,523.8754272460938
V0824,623319.9091909033,3311680.371034871,246.65475463867188
V0825,551289.9091909033,3311650.371034871,460.9173583984375
V0826,616359.9091909033,3311650.371034871,522.8936767578125
V0827,628299.9091909033,3311650.371034871,477.6306457519531
V0828,595749.9091909033,3311620.371034871,578.9209594726562
V0829,626709.9091909033,3311620.371034871,485.77703857421875
V0830,564189.9091909033,3311590.371034871,477.9669189453125
V0831,586209.9091909033,3311590.371034871,270.6969909667969
V0832,560739.9091909033,3311560.371034871,594.5963745117188
V0833,566619.9091909033,3311560.371034871,520.6051635742188
V0834,676749.9091909033,3311530.371034871,1087.1610107421875
V0835,576789.9091909033,3311500.371034871,398.9252624511719
V0836,635709.9091909033,3311500.371034871,161.64202880859375
V0837,544299.9091909033,3311440.371034871,342.58306884765625
V0838,545799.9091909033,3311440.371034871,504.77716064453125
V0839,583179.9091909033,3311440.371034871,581.7842407226562
V0840,609249.9091909033,3311440.371034871,492.1147155761719
V0841,568179.9091909033,3311380.371034871,379.82342529296875
V0842,673659.9091909033,3311380.371034871,1058.0284423828125
V0843,578169.9091909033,3311350.371034871,405.63671875
V0844,656619.9091909033,3311350.371034871,341.8878173828125
V0845,600729.9091909033,3311320.371034871,488.2371520996094
V0846,621759.9091909033,3311320.371034871,487.428955078125
V0847,644289.9091909033,3311320.371034871,178.34078979492188
V0848,648429.9091909033,3311290.371034871,501.3549499511719
V0849,651189.9091909033,3311290.371034871,385.8420715332031
V0850,580659.9091909033,3311260.371034871,504.560302734375
V0851,599349.9091909033,3311260.371034871,338.343994140625
V0852,556809.9091909033,3311230.371034871,564.9093017578125
V0853,661809.9091909033,3311200.371034871,304.91839599609375
V0854,589149.9091909033,3311170.371034871,271.843017578125
V0855,614229.9091909033,3311140.371034871,647.4783325195312
V0856,554229.9091909033,3311050.371034871,428.57745361328125
V0857,645969.9091909033,3310990.371034871,542.0625610351562
V0858,594249.9091909033,3310960.371034871,254.92636108398438
V0859,633369.9091909033,3310930.371034871,243.66619873046875
V0860,606639.9091909033,3310900.371034871,557.3695068359375
V0861,630789.9091909033,3310870.371034871,235.58175659179688
V0862,548679.9091909033,3310780.371034871,462.09063720703125
V0863,573909.9091909033,3310690.371034871,303.6111145019531
V0864,663549.9091909033,3310690.371034871,400.868408203125
V0865,671229.9091909033,3309370.371034871,811.322021484375
V0866,676239.9091909033,3309370.371034871,1019.9512329101562
V0867,548709.9091909033,3309340.371034871,342.7851257324219
V0868,558789.9091909033,3309340.371034871,598.3548583984375
V0869,566109.9091909033,3309340.371034871,299.2124328613281
V0870,546009.9091909033,3309310.371034871,329.36651611328125
V0871,633639.9091909033,3309310.371034871,144.94403076171875
V0872,648969.9091909033,3309310.371034871,294.1748962402344
V0873,604029.9091909033,3309280.371034871,382.1688537597656
V0874,644139.9091909033,3309220.371034871,425.89190673828125
V0875,673539.9091909033,3309220.371034871,835.7413940429688
V0876,646359.9091909033,3309190.371034871,431.1374206542969
V0877,578319.9091909033,3309160.371034871,381.0242919921875
V0878,593469.9091909033,3309160.371034871,427.64617919921875
V0879,574209.9091909033,3309130.371034871,387.31915283203125
V0880,610719.9091909033,3309070.371034871,633.18994140625
V0881,561159.9091909033,3309010.371034871,594.672119140625
V0882,571239.9091909033,3309010.371034871,279.62164306640625
V0883,615819.9091909033,3309010.371034871,771.0446166992188
V0884,625689.9091909033,3309010.371034871,498.5931396484375
V0885,630789.9091909033,3309010.371034871,181.27203369140625
V0886,666699.9091909033,3308950.371034871,489.28302001953125
V0887,654219.9091909033,3308920.371034871,417.084228515625
V0888,563169.9091909033,3308890.371034871,396.48748779296875
V0889,609309.9091909033,3308890.371034871,434.97149658203125
V0890,659319.9091909033,3308890.371034871,324.4408264160156
V0891,669309.9091909033,3308890.371034871,657.4890747070312
V0892,621249.9091909033,3308860.371034871,570.4404907226562
V0893,543159.9091909033,3308830.371034871,303.8265686035156
V0894,583149.9091909033,3308770.371034871,268.5361633300781
V0895,618129.9091909033,3308770.371034871,491.23895263671875
V0896,598179.9091909033,3308740.371034871,303.7210388183594
V0897,655899.9091909033,3308740.371034871,290.12579345703125
V0898,601809.9091909033,3308710.371034871,349.4490966796875
V0899,661809.9091909033,3308710.371034871,474.6355285644531
V0900,585669.9091909033,3308680.371034871,227.46995544433594
V0901,638259.9091909033,3308650.371034871,157.4522247314453
V0902,624309.9091909033,3308620.371034871,484.2029113769531
V0903,551619.9091909033,3308590.371034871,562.9176635742188
V0904,628209.9091909033,3308530.371034871,264.9774169921875
V0905,663339.9091909033,3308530.371034871,633.1431884765625
V0906,635829.9091909033,3308500.371034871,149.123046875
V0907,640899.9091909033,3308500.371034871,129.8128204345703
V0908,581739.9091909033,3308470.371034871,412.7621765136719
V0909,575769.9091909033,3308410.371034871,369.28900146484375
V0910,568389.9091909033,3308290.371034871,271.5061950683594
V0911,651309.9091909033,3308290.371034871,305.29180908203125
V0912,555939.9091909033,3308260.371034871,736.1104736328125
V0913,553929.9091909033,3308200.371034871,545.8578491210938
V0914,588819.9091909033,3308200.371034871,225.01004028320312
V0915,591429.9091909033,3308200.371034871,210.4457550048828
V0916,596409.9091909033,3308200.371034871,414.0314636230469
V0917,606099.9091909033,3308200.371034871,409.38623046875
V0918,613749.9091909033,3308200.371034871,633.045166015625
V0919,578769.9091909033,3306820.371034871,367.4053649902344
V0920,601299.9091909033,3306820.371034871,247.40838623046875
V0921,606159.9091909033,3306820.371034871,781.798828125
V0922,613929.9091909033,3306820.371034871,770.6749877929688
V0923,658659.9091909033,3306820.371034871,411.4386291503906
V0924,676179.9091909033,3306820.371034871,720.852783203125
V0925,570999.9091909033,3306790.371034871,293.66717529296875
V0926,556599.9091909033,3306730.371034871,488.0856018066406
V0927,591369.9091909033,3306730.371034871,414.32781982421875
V0928,573939.9091909033,3306700.371034871,409.70062255859375
V0929,626109.9091909033,3306700.371034871,295.70526123046875
V0930,654129.9091909033,3306700.371034871,310.02783203125
V0931,631269.9091909033,3306640.371034871,153.66641235351562
V0932,561729.9091909033,3306610.371034871,355.11236572265625
V0933,594219.9091909033,3306610.371034871,442.7632141113281
V0934,611049.9091909033,3306610.371034871,466.8034362792969
V0935,645999.9091909033,3306610.371034871,234.86012268066406
V0936,651339.9091909033,3306550.371034871,414.4010925292969
V0937,569229.9091909033,3306520.371034871,313.2287902832031
V0938,628209.9091909033,3306490.371034871,161.30441284179688
V0939,581799.9091909033,3306430.371034871,346.37689208984375
V0940,616779.9091909033,3306400.371034871,555.2369995117188
V0941,648759.9091909033,3306400.371034871,407.2457580566406
V0942,564309.9091909033,3306310.371034871,302.3957824707031
V0943,545799.9091909033,3306280.371034871,321.1993103027344
V0944,656469.9091909033,3306280.371034871,229.46603393554688
V0945,543759.9091909033,3306250.371034871,387.54852294921875
V0946,598149.9091909033,3306250.371034871,472.20208740234375
V0947,623379.9091909033,3306250.371034871,398.41363525390625
V0948,643209.9091909033,3306250.371034871,320.32891845703125
V0949,668649.9091909033,3306250.371034871,630.4736938476562
V0950,604299.9091909033,3306190.371034871,372.3170166015625
V0951,566139.9091909033,3306160.371034871,298.94000244140625
V0952,638739.9091909033,3306160.371034871,169.09178161621094
V0953,559269.9091909033,3306100.371034871,461.8613586425781
V0954,633549.9091909033,3306100.371034871,153.53297424316406
V0955,618159.9091909033,3306070.371034871,628.33984375
V0956,660999.9091909033,3306070.371034871,770.7113647460938
V0957,674319.9091909033,3306070.371034871,961.9384765625
V0958,621789.9091909033,3306040.371034871,414.7137451171875
V0959,671439.9091909033,3306040.371034871,670.5809326171875
V0960,576429.9091909033,3305920.371034871,227.47267150878906
V0961,549189.9091909033,3305860.371034871,433.5465393066406
V0962,641379.9091909033,3305860.371034871,313.5536804199219
V0963,608439.9091909033,3305740.371034871,557.980712890625
V0964,553689.9091909033,3305710.371034871,484.0177307128906
V0965,583509.9091909033,3305710.371034871,665.7725219726562
V0966,588639.9091909033,3305710.371034871,726.1810913085938
V0967,636039.9091909033,3305710.371034871,136.5967559814453
V0968,551049.9091909033,3305680.371034871,575.404296875
V0969,596349.9091909033,3305680.371034871,737.4443969726562
V0970,663879.9091909033,3305680.371034871,408.2363586425781
V0971,666099.9091909033,3305680.371034871,540.03564453125
V0972,586239.9091909033,3305650.371034871,694.3759765625
V0973,558669.9091909033,3304330.371034871,264.0881652832031
V0974,603639.9091909033,3304330.371034871,756.791748046875
V0975,608589.9091909033,3304330.371034871,722.7704467773438
V0976,543969.9091909033,3304300.371034871,434.6308898925781
V0977,548469.9091909033,3304270.371034871,477.75677490234375
V0978,640929.9091909033,3304270.371034871,224.70628356933594
V0979,568389.9091909033,3304240.371034871,214.20164489746094
V0980,580869.9091909033,3304240.371034871,419.8371276855469
V0981,623859.9091909033,3304240.371034871,175.32614135742188
V0982,626049.9091909033,3304240.371034871,174.9569854736328
V0983,659109.9091909033,3304240.371034871,507.0701904296875
V0984,553719.9091909033,3304210.371034871,550.684814453125
V0985,584139.9091909033,3304210.371034871,455.2777099609375
V0986,586179.9091909033,3304210.371034871,507.3602294921875
V0987,588909.9091909033,3304210.371034871,492.0079650878906
V0988,590829.9091909033,3304180.371034871,486.883544921875
V0989,650979.9091909033,3304180.371034871,600.9989624023438
V0990,578979.9091909033,3304150.371034871,270.79443359375
V0991,615999.9091909033,3304150.371034871,658.9775390625
V0992,620799.9091909033,3304150.371034871,235.31729125976562
V0993,556509.9091909033,3304120.371034871,486.3073425292969
V0994,576729.9091909033,3304090.371034871,236.61514282226562
V0995,614229.9091909033,3304090.371034871,686.4276123046875
V0996,605829.9091909033,3304060.371034871,737.1333618164062
V0997,643809.9091909033,3304060.371034871,199.35804748535156
V0998,546519.9091909033,3304030.371034871,296.7750549316406
V0999,571749.9091909033,3304030.371034871,205.57138061523438
V1000,618309.9091909033,3304000.371034871,499.68408203125
V1001,664269.9091909033,3304000.371034871,600.572509765625
