site,x,y,z
V0502,672579.9091909033,3326680.371034871,1068.7149658203125
V0503,607929.9091909033,3326650.371034871,772.7963256835938
V0504,657039.9091909033,3326650.371034871,346.060546875
V0505,554499.9091909033,3326620.371034871,590.5069580078125
V0506,585069.9091909033,3326620.371034871,935.7730102539062
V0507,655479.9091909033,3326620.371034871,392.1845703125
V0508,632049.9091909033,3326560.371034871,803.8721923828125
V0509,590379.9091909033,3326500.371034871,942.1444702148438
V0510,674499.9091909033,3326500.371034871,837.965087890625
V0511,563049.9091909033,3326380.371034871,310.3222961425781
V0512,609429.9091909033,3326380.371034871,1046.93798828125
V0513,649449.9091909033,3326380.371034871,204.419189453125
V0514,557379.9091909033,3326260.371034871,420.1428527832031
V0515,551919.9091909033,3326200.371034871,1063.3997802734375
V0516,564429.9091909033,3326200.371034871,280.33038330078125
V0517,663069.9091909033,3326140.371034871,772.4619140625
V0518,668049.9091909033,3326140.371034871,628.3200073242188
V0519,574479.9091909033,3325990.371034871,535.1024169921875
V0520,615489.9091909033,3325990.371034871,872.256591796875
V0521,637839.9091909033,3325990.371034871,492.4122009277344
V0522,550119.9091909033,3325960.371034871,1128.291748046875
V0523,580239.9091909033,3325960.371034871,697.952880859375
V0524,587079.9091909033,3325930.371034871,954.049072265625
V0525,542919.9091909033,3325870.371034871,1212.4072265625
V0526,572169.9091909033,3325870.371034871,660.7963256835938
V0527,634569.9091909033,3325870.371034871,694.2350463867188
V0528,652929.9091909033,3325870.371034871,340.40606689453125
V0529,560169.9091909033,3325840.371034871,234.9206085205078
V0530,592119.9091909033,3325840.371034871,1037.8558349609375
V0531,604569.9091909033,3325840.371034871,1339.291259765625
V0532,644679.9091909033,3325810.371034871,302.1898498535156
V0533,612849.9091909033,3325780.371034871,645.1726684570312
V0534,660039.9091909033,3325780.371034871,519.5758666992188
V0535,582189.9091909033,3325750.371034871,576.402099609375
V0536,570189.9091909033,3325720.371034871,338.154296875
V0537,547329.9091909033,3325690.371034871,966.91455078125
V0538,577659.9091909033,3325690.371034871,769.2315673828125
V0539,594849.9091909033,3325690.371034871,900.5509643554688
V0540,544989.9091909033,3325660.371034871,1294.496337890625
V0541,604989.9091909033,3324370.371034871,919.0009155273438
V0542,625149.9091909033,3324340.371034871,935.8074951171875
V0543,652629.9091909033,3324340.371034871,368.4271240234375
V0544,670089.9091909033,3324340.371034871,710.75830078125
V0545,649809.9091909033,3324280.371034871,236.40443420410156
V0546,549999.9091909033,3324250.371034871,1374.0616455078125
V0547,579699.9091909033,3324250.371034871,993.1012573242188
V0548,574599.9091909033,3324220.371034871,544.059814453125
V0549,667059.9091909033,3324190.371034871,661.8748779296875
V0550,629529.9091909033,3324160.371034871,686.253662109375
V0551,635289.9091909033,3324160.371034871,496.4101257324219
V0552,672939.9091909033,3324160.371034871,589.4642944335938
V0553,567969.9091909033,3324100.371034871,689.52099609375
V0554,639549.9091909033,3324100.371034871,453.3533630371094
V0555,591969.9091909033,3324070.371034871,970.2660522460938
V0556,642759.9091909033,3324070.371034871,321.2796325683594
V0557,637779.9091909033,3324040.371034871,558.3103637695312
V0558,644529.9091909033,3324040.371034871,242.45582580566406
V0559,628029.9091909033,3324010.371034871,653.81201171875
V0560,610539.9091909033,3323980.371034871,557.7103881835938
V0561,603069.9091909033,3323950.371034871,913.9291381835938
V0562,633069.9091909033,3323890.371034871,495.7575378417969
V0563,647979.9091909033,3323890.371034871,218.2545166015625
V0564,664419.9091909033,3323890.371034871,597.95703125
V0565,623049.9091909033,3323800.371034871,882.9340209960938
V0566,578079.9091909033,3323770.371034871,663.8355102539062
V0567,590589.9091909033,3323770.371034871,1138.2027587890625
V0568,594459.9091909033,3323770.371034871,814.6846313476562
V0569,618099.9091909033,3323770.371034871,795.238525390625
V0570,607449.9091909033,3323680.371034871,643.309814453125
V0571,660369.9091909033,3323680.371034871,517.7978515625
V0572,662919.9091909033,3323620.371034871,852.7199096679688
V0573,543069.9091909033,3323590.371034871,1432.9996337890625
V0574,658059.9091909033,3323590.371034871,579.4454956054688
V0575,554439.9091909033,3323560.371034871,252.3448028564453
V0576,611949.9091909033,3323560.371034871,640.31201171875
V0577,675489.9091909033,3323500.371034871,557.5606079101562
V0578,551979.9091909033,3323470.371034871,1164.83349609375
V0579,587919.9091909033,3323470.371034871,947.9609375
V0580,557979.9091909033,3323410.371034871,305.7489318847656
V0581,619539.9091909033,3323380.371034871,598.4915161132812
V0582,597849.9091909033,3323350.371034871,923.1028442382812
V0583,599559.9091909033,3323350.371034871,778.4218139648438
V0584,547599.9091909033,3323320.371034871,1318.082275390625
V0585,582159.9091909033,3323320.371034871,646.4303588867188
V0586,585159.9091909033,3323230.371034871,733.6000366210938
V0587,615219.9091909033,3323230.371034871,793.358642578125
V0588,655239.9091909033,3323230.371034871,300.5364074707031
V0589,544869.9091909033,3323200.371034871,1522.40283203125
V0590,559959.9091909033,3323200.371034871,261.4494323730469
V0591,565179.9091909033,3323200.371034871,694.6076049804688
V0592,570159.9091909033,3323200.371034871,988.9310913085938
V0593,572619.9091909033,3323200.371034871,991.9063110351562
V0594,562479.9091909033,3323170.371034871,363.4424743652344
V0595,572499.9091909033,3321850.371034871,585.5382080078125
V0596,582429.9091909033,3321820.371034871,586.6654663085938
V0597,612609.9091909033,3321820.371034871,662.4052734375
V0598,570219.9091909033,3321790.371034871,833.20751953125
V0599,657429.9091909033,3321790.371034871,550.9232788085938
V0600,547179.9091909033,3321760.371034871,1063.3016357421875
V0601,662199.9091909033,3321760.371034871,421.21759033203125
V0602,585369.9091909033,3321700.371034871,704.0006713867188
V0603,625299.9091909033,3321700.371034871,734.86376953125
V0604,549579.9091909033,3321670.371034871,988.806884765625
V0605,617769.9091909033,3321670.371034871,575.4207763671875
V0606,542049.9091909033,3321640.371034871,1414.479736328125
V0607,589509.9091909033,3321610.371034871,961.3115234375
V0608,597969.9091909033,3321610.371034871,673.5083618164062
V0609,606999.9091909033,3321610.371034871,601.6033325195312
V0610,647319.9091909033,3321610.371034871,252.92611694335938
V0611,567819.9091909033,3321580.371034871,1091.6787109375
V0612,637629.9091909033,3321580.371034871,492.4288330078125
V0613,640119.9091909033,3321580.371034871,308.848388671875
V0614,650409.9091909033,3321550.371034871,247.1103515625
V0615,666969.9091909033,3321550.371034871,531.0128173828125
V0616,674709.9091909033,3321550.371034871,718.2113037109375
V0617,591969.9091909033,3321520.371034871,669.6993408203125
V0618,602709.9091909033,3321520.371034871,699.7786865234375
V0619,620409.9091909033,3321520.371034871,809.5924072265625
V0620,626979.9091909033,3321520.371034871,365.4128723144531
V0621,670329.9091909033,3321520.371034871,525.2095947265625
V0622,653019.9091909033,3321490.371034871,259.33514404296875
V0623,660489.9091909033,3321490.371034871,470.28607177734375
V0624,664449.9091909033,3321430.371034871,524.9410400390625
V0625,629409.9091909033,3321400.371034871,405.87127685546875
V0626,563049.9091909033,3321370.371034871,699.9896240234375
V0627,594789.9091909033,3321310.371034871,340.2273864746094
V0628,615219.9091909033,3321310.371034871,798.001708984375
V0629,634809.9091909033,3321280.371034871,507.3557434082031
V0630,580509.9091909033,3321190.371034871,526.783935546875
V0631,621939.9091909033,3321130.371034871,779.3341064453125
V0632,544419.9091909033,3321070.371034871,839.0200805664062
V0633,604419.9091909033,3321070.371034871,691.9353637695312
V0634,564459.9091909033,3321010.371034871,1017.4230346679688
V0635,633039.9091909033,3321010.371034871,645.3880004882812
V0636,672729.9091909033,3320980.371034871,478.3185729980469
V0637,559509.9091909033,3320890.371034871,852.9013061523438
V0638,600459.9091909033,3320890.371034871,930.2160034179688
V0639,645399.9091909033,3320830.371034871,244.2442626953125
V0640,552849.9091909033,3320770.371034871,687.2680053710938
V0641,577269.9091909033,3320770.371034871,503.0919494628906
V0642,587859.9091909033,3320770.371034871,933.0326538085938
V0643,609789.9091909033,3320770.371034871,654.19580078125
V0644,642459.9091909033,3320770.371034871,263.44384765625
V0645,555159.9091909033,3320680.371034871,897.926513671875
V0646,574929.9091909033,3320680.371034871,596.838134765625
V0647,655089.9091909033,3320680.371034871,572.0496826171875
V0648,557499.9091909033,3320650.371034871,645.5479736328125
V0649,554979.9091909033,3319360.371034871,680.8986206054688
V0650,637479.9091909033,3319360.371034871,506.7161560058594
V0651,647499.9091909033,3319360.371034871,180.02047729492188
V0652,542349.9091909033,3319330.371034871,824.8429565429688
V0653,544809.9091909033,3319330.371034871,790.0413818359375
V0654,547449.9091909033,3319330.371034871,584.3357543945312
V0655,557559.9091909033,3319330.371034871,822.7452392578125
V0656,560169.9091909033,3319330.371034871,739.3228759765625
V0657,602379.9091909033,3319330.371034871,634.0665893554688
V0658,615069.9091909033,3319330.371034871,832.81201171875
V0659,625089.9091909033,3319330.371034871,670.4636840820312
V0660,632679.9091909033,3319330.371034871,386.6568603515625
V0661,639909.9091909033,3319330.371034871,335.9528503417969
V0662,552729.9091909033,3319300.371034871,699.54150390625
V0663,564699.9091909033,3319270.371034871,716.0130615234375
V0664,570249.9091909033,3319270.371034871,822.07177734375
V0665,612639.9091909033,3319270.371034871,476.4190979003906
V0666,590349.9091909033,3319240.371034871,715.3704833984375
V0667,649689.9091909033,3319240.371034871,409.3166198730469
V0668,664629.9091909033,3319240.371034871,385.38970947265625
V0669,572709.9091909033,3319210.371034871,644.9751586914062
V0670,644589.9091909033,3319210.371034871,231.8778839111328
V0671,592059.9091909033,3319180.371034871,709.8526000976562
V0672,627909.9091909033,3319180.371034871,282.3307189941406
V0673,604629.9091909033,3319090.371034871,602.8389892578125
V0674,667719.9091909033,3319060.371034871,508.39208984375
V0675,672249.9091909033,3319000.371034871,692.7318115234375
V0676,561909.9091909033,3318940.371034871,777.2698974609375
V0677,629409.9091909033,3318940.371034871,295.52203369140625
V0678,595569.9091909033,3318910.371034871,354.8105163574219
V0679,642009.9091909033,3318880.371034871,218.93922424316406
V0680,578049.9091909033,3318850.371034871,611.8152465820312
V0681,579429.9091909033,3318850.371034871,669.5845947265625
V0682,655299.9091909033,3318850.371034871,711.668701171875
V0683,634479.9091909033,3318790.371034871,323.63726806640625
V0684,583089.9091909033,3318760.371034871,585.9381713867188
V0685,660099.9091909033,3318760.371034871,412.051025390625
V0686,663099.9091909033,3318760.371034871,401.1207580566406
V0687,566979.9091909033,3318730.371034871,539.3895874023438
V0688,652599.9091909033,3318700.371034871,290.2559814453125
V0689,623019.9091909033,3318670.371034871,719.8710327148438
V0690,599409.9091909033,3318640.371034871,778.1605224609375
V0691,550509.9091909033,3318610.371034871,577.1922607421875
V0692,656919.9091909033,3318580.371034871,396.3689270019531
V0693,586959.9091909033,3318550.371034871,1008.6372680664062
V0694,585099.9091909033,3318490.371034871,1097.4537353515625
V0695,574539.9091909033,3318430.371034871,751.706298828125
V0696,597879.9091909033,3318310.371034871,681.8248901367188
V0697,617109.9091909033,3318310.371034871,472.0853576660156
V0698,607119.9091909033,3318280.371034871,611.1006469726562
V0699,620349.9091909033,3318280.371034871,675.2971801757812
V0700,675039.9091909033,3318250.371034871,872.15576171875
V0701,609759.9091909033,3318220.371034871,681.4461059570312
V0702,669909.9091909033,3318190.371034871,572.7814331054688
V0703,644739.9091909033,3316810.371034871,178.9913330078125
V0704,599679.9091909033,3316780.371034871,937.5556030273438
V0705,659679.9091909033,3316780.371034871,294.94482421875
V0706,589629.9091909033,3316720.371034871,425.017822265625
V0707,655299.9091909033,3316720.371034871,582.1519165039062
V0708,615429.9091909033,3316660.371034871,695.2081909179688
V0709,624549.9091909033,3316660.371034871,300.6673889160156
V0710,557319.9091909033,3316630.371034871,509.4804382324219
V0711,605469.9091909033,3316630.371034871,764.2075805664062
V0712,569589.9091909033,3316600.371034871,458.8510437011719
V0713,552009.9091909033,3316480.371034871,421.9974365234375
V0714,560499.9091909033,3316450.371034871,451.504150390625
V0715,573069.9091909033,3316420.371034871,517.84716796875
V0716,611949.9091909033,3316420.371034871,570.5546264648438
V0717,626919.9091909033,3316420.371034871,265.26776123046875
V0718,634419.9091909033,3316420.371034871,377.72735595703125
V0719,541929.9091909033,3316390.371034871,365.49755859375
V0720,633069.9091909033,3316390.371034871,383.00537109375
V0721,597159.9091909033,3316360.371034871,655.4705810546875
V0722,601959.9091909033,3316360.371034871,671.4624633789062
V0723,658059.9091909033,3316360.371034871,356.7427978515625
V0724,550539.9091909033,3316330.371034871,384.25518798828125
V0725,566919.9091909033,3316330.371034871,685.3246459960938
V0726,629499.9091909033,3316330.371034871,289.0102233886719
V0727,565569.9091909033,3316270.371034871,576.0823364257812
V0728,586899.9091909033,3316270.371034871,740.5453491210938
V0729,608079.9091909033,3316270.371034871,727.5346069335938
V0730,665379.9091909033,3316270.371034871,403.6633605957031
V0731,545529.9091909033,3316240.371034871,285.6170349121094
V0732,584799.9091909033,3316210.371034871,684.711181640625
V0733,622599.9091909033,3316210.371034871,494.98858642578125
V0734,617829.9091909033,3316180.371034871,475.1301574707031
V0735,619689.9091909033,3316180.371034871,781.6743774414062
V0736,653049.9091909033,3316150.371034871,616.8799438476562
V0737,675549.9091909033,3316120.371034871,978.9120483398438
V0738,575559.9091909033,3316090.371034871,627.2710571289062
V0739,639609.9091909033,3316060.371034871,265.5160827636719
V0740,593019.9091909033,3316030.371034871,307.1158142089844
V0741,610539.9091909033,3316030.371034871,481.2354736328125
V0742,555429.9091909033,3316000.371034871,463.0199890136719
V0743,582189.9091909033,3316000.371034871,820.3572998046875
V0744,562959.9091909033,3315940.371034871,660.4802856445312
V0745,672009.9091909033,3315910.371034871,945.30859375
V0746,647949.9091909033,3315880.371034871,308.0615539550781
V0747,667059.9091909033,3315880.371034871,476.8741149902344
V0748,580299.9091909033,3315820.371034871,700.0120849609375
V0749,547119.9091909033,3315790.371034871,399.4765930175781
V0750,637149.9091909033,3315790.371034871,535.9837036132812
V0751,642489.9091909033,3315790.371034871,204.95835876464844
V0752,649689.9091909033,3315760.371034871,535.731689453125
V0753,662799.9091909033,3315760.371034871,331.6818542480469
V0754,670299.9091909033,3315760.371034871,925.6632080078125
V0755,577359.9091909033,3315730.371034871,724.5729370117188
V0756,594759.9091909033,3315730.371034871,501.0952453613281
V0757,550179.9091909033,3314320.371034871,337.3031311035156
V0758,625209.9091909033,3314290.371034871,310.78814697265625
V0759,557199.9091909033,3314260.371034871,373.9604797363281
V0760,562179.9091909033,3314260.371034871,668.504150390625
V0761,649689.9091909033,3314260.371034871,527.722412109375
V0762,669699.9091909033,3314260.371034871,785.7386474609375
V0763,587139.9091909033,3314230.371034871,321.3976135253906
V0764,619629.9091909033,3314230.371034871,686.1096801757812
V0765,642459.9091909033,3314230.371034871,179.6342010498047
V0766,582099.9091909033,3314200.371034871,659.5862426757812
V0767,599709.9091909033,3314170.371034871,546.0692749023438
V0768,567429.9091909033,3314140.371034871,445.4010009765625
V0769,574569.9091909033,3314140.371034871,435.0219421386719
V0770,672939.9091909033,3314140.371034871,909.6133422851562
V0771,577899.9091909033,3314110.371034871,744.0694580078125
V0772,636999.9091909033,3314110.371034871,611.6717529296875
V0773,579879.9091909033,3314080.371034871,571.56396484375
V0774,640389.9091909033,3314080.371034871,290.14105224609375
V0775,664479.9091909033,3314050.371034871,347.74810791015625
V0776,674739.9091909033,3314050.371034871,937.2298583984375
V0777,554949.9091909033,3314020.371034871,540.2197875976562
V0778,569529.9091909033,3313990.371034871,551.5360107421875
V0779,598029.9091909033,3313990.371034871,485.03948974609375
V0780,654579.9091909033,3313990.371034871,277.1435546875
V0781,601959.9091909033,3313960.371034871,672.916015625
V0782,542169.9091909033,3313930.371034871,359.3760681152344
V0783,595569.9091909033,3313930.371034871,330.5577087402344
V0784,585549.9091909033,3313900.371034871,522.6436157226562
V0785,545559.9091909033,3313870.371034871,321.4133605957031
V0786,591909.9091909033,3313870.371034871,243.2215576171875
V0787,552039.9091909033,3313840.371034871,469.3028564453125
V0788,564429.9091909033,3313780.371034871,530.6683349609375
V0789,546939.9091909033,3313750.371034871,338.48828125
V0790,618099.9091909033,3313750.371034871,657.2286376953125
V0791,634389.9091909033,3313750.371034871,466.0937194824219
V0792,572979.9091909033,3313720.371034871,395.04571533203125
V0793,604419.9091909033,3313660.371034871,489.5635986328125
V0794,560559.9091909033,3313630.371034871,667.1102905273438
V0795,652929.9091909033,3313600.371034871,421.8229675292969
V0796,606939.9091909033,3313540.371034871,792.008056640625
V0797,644679.9091909033,3313540.371034871,226.03076171875
V0798,662979.9091909033,3313540.371034871,638.851318359375
V0799,590499.9091909033,3313450.371034871,259.8521728515625
V0800,629889.9091909033,3313390.371034871,197.7088623046875
V0801,657939.9091909033,3313360.371034871,406.5665283203125
V0802,647769.9091909033,3313330.371034871,598.5498046875
V0803,632799.9091909033,3313300.371034871,223.15968322753906
V0804,610359.9091909033,3313270.371034871,775.00244140625
V0805,614679.9091909033,3313240.371034871,498.4596862792969
V0806,622329.9091909033,3313240.371034871,511.0901794433594
V0807,667749.9091909033,3313240.371034871,637.8112182617188
V0808,612489.9091909033,3313150.371034871,518.7191772460938
V0809,627489.9091909033,3313150.371034871,389.44329833984375
V0810,659979.9091909033,3313150.371034871,345.6163330078125
V0811,669999.9091909033,3311860.371034871,515.996826171875
V0812,569799.9091909033,3311830.371034871,272.42779541015625
V0813,602559.9091909033,3311830.371034871,463.9083557128906
V0814,612369.9091909033,3311830.371034871,616.986328125
V0815,659799.9091909033,3311830.371034871,260.4348449707031
V0816,667659.9091909033,3311830.371034871,552.8241577148438
V0817,559749.9091909033,3311800.371034871,725.8295288085938
V0818,652239.9091909033,3311800.371034871,368.7758483886719
V0819,607179.9091909033,3311740.371034871,651.2215576171875
V0820,627129.9091909033,3311740.371034871,506.9708557128906
V0821,544749.9091909033,3311710.371034871,387.62542724609375
V0822,622089.9091909033,3311710.371034871,560.955810546875
V0823,597189.9091909033,3311680.371034871,430.5604248046875
V0824,634719.9091909033,3311680.371034871,226.56520080566406
V0825,637749.9091909033,3311680.371034871,180.04505920410156
V0826,552009.9091909033,3311620.371034871,318.0917053222656
V0827,587019.9091909033,3311620.371034871,250.67662048339844
V0828,629499.9091909033,3311620.371034871,262.5628662109375
V0829,674499.9091909033,3311620.371034871,910.562744140625
V0830,575139.9091909033,3311590.371034871,274.77166748046875
V0831,584469.9091909033,3311560.371034871,297.2243957519531
V0832,592119.9091909033,3311560.371034871,224.88558959960938
V0833,616989.9091909033,3311560.371034871,484.0301208496094
V0834,619509.9091909033,3311560.371034871,492.8076477050781
V0835,649659.9091909033,3311500.371034871,425.8905029296875
V0836,550539.9091909033,3311470.371034871,317.8048400878906
V0837,614559.9091909033,3311470.371034871,650.8655395507812
V0838,564429.9091909033,3311440.371034871,414.85498046875
V0839,639879.9091909033,3311350.371034871,179.37953186035156
V0840,647889.9091909033,3311350.371034871,545.2656860351562
V0841,657879.9091909033,3311320.371034871,353.8335876464844
V0842,632559.9091909033,3311290.371034871,222.04005432128906
V0843,566889.9091909033,3311260.371034871,478.8423767089844
V0844,600579.9091909033,3311260.371034871,448.6317443847656
V0845,645579.9091909033,3311260.371034871,343.6003723144531
V0846,610539.9091909033,3311230.371034871,627.693115234375
V0847,595479.9091909033,3311170.371034871,613.138916015625
V0848,673059.9091909033,3311140.371034871,911.9312744140625
V0849,580419.9091909033,3311080.371034871,525.99072265625
V0850,548019.9091909033,3311020.371034871,320.2745666503906
V0851,662019.9091909033,3310960.371034871,369.92462158203125
V0852,654969.9091909033,3310900.371034871,310.447021484375
V0853,665469.9091909033,3310900.371034871,469.7060241699219
V0854,542049.9091909033,3310870.371034871,394.1705322265625
V0855,555429.9091909033,3310870.371034871,544.8966674804688
V0856,562149.9091909033,3310840.371034871,501.71295166015625
V0857,582699.9091909033,3310840.371034871,630.5023803710938
V0858,589599.9091909033,3310840.371034871,274.37078857421875
V0859,642729.9091909033,3310840.371034871,159.9618682861328
V0860,625389.9091909033,3310810.371034871,382.1409606933594
V0861,557409.9091909033,3310780.371034871,720.7009887695312
V0862,572439.9091909033,3310720.371034871,461.3047180175781
V0863,577599.9091909033,3310720.371034871,556.4910278320312
V0864,604809.9091909033,3310690.371034871,505.1054992675781
V0865,587469.9091909033,3309340.371034871,222.61083984375
V0866,589809.9091909033,3309340.371034871,218.73638916015625
V0867,629799.9091909033,3309340.371034871,224.64141845703125
V0868,675009.9091909033,3309340.371034871,908.934814453125
V0869,607719.9091909033,3309310.371034871,383.4180908203125
V0870,610179.9091909033,3309310.371034871,653.3137817382812
V0871,639759.9091909033,3309310.371034871,148.76766967773438
V0872,672459.9091909033,3309310.371034871,921.6327514648438
V0873,577749.9091909033,3309280.371034871,465.5018005371094
V0874,579699.9091909033,3309280.371034871,295.8526611328125
V0875,584769.9091909033,3309250.371034871,245.10403442382812
V0876,627249.9091909033,3309250.371034871,389.5130920410156
V0877,594609.9091909033,3309220.371034871,383.6648864746094
V0878,574539.9091909033,3309160.371034871,447.3029479980469
V0879,624999.9091909033,3309160.371034871,636.318359375
V0880,645279.9091909033,3309130.371034871,443.60009765625
V0881,557979.9091909033,3309100.371034871,637.09814453125
V0882,635439.9091909033,3309070.371034871,154.68807983398438
V0883,582129.9091909033,3309040.371034871,512.2060546875
V0884,545349.9091909033,3309010.371034871,308.2857971191406
V0885,612729.9091909033,3308980.371034871,601.845703125
V0886,547689.9091909033,3308920.371034871,274.899169921875
V0887,616929.9091909033,3308920.371034871,621.7413330078125
V0888,632229.9091909033,3308920.371034871,153.6678466796875
V0889,647859.9091909033,3308920.371034871,309.15008544921875
V0890,667359.9091909033,3308920.371034871,616.0115966796875
V0891,569619.9091909033,3308890.371034871,265.0145568847656
V0892,572439.9091909033,3308890.371034871,276.71820068359375
V0893,564519.9091909033,3308860.371034871,281.7658386230469
V0894,561969.9091909033,3308830.371034871,491.6886901855469
V0895,657219.9091909033,3308830.371034871,305.1769714355469
V0896,552639.9091909033,3308800.371034871,587.5679931640625
V0897,654399.9091909033,3308770.371034871,365.38385009765625
V0898,638049.9091909033,3308710.371034871,154.3522491455078
V0899,542499.9091909033,3308680.371034871,461.7736511230469
V0900,560559.9091909033,3308650.371034871,466.80712890625
V0901,592839.9091909033,3308620.371034871,405.378662109375
V0902,550569.9091909033,3308590.371034871,452.703369140625
V0903,600549.9091909033,3308590.371034871,291.8477478027344
V0904,670539.9091909033,3308530.371034871,855.3399047851562
V0905,567009.9091909033,3308410.371034871,258.51715087890625
V0906,621999.9091909033,3308410.371034871,382.3484802246094
V0907,642969.9091909033,3308410.371034871,177.78533935546875
V0908,665469.9091909033,3308410.371034871,388.34466552734375
V0909,605019.9091909033,3308380.371034871,356.72393798828125
V0910,660429.9091909033,3308380.371034871,428.47991943359375
V0911,652779.9091909033,3308350.371034871,321.4012145996094
V0912,555249.9091909033,3308260.371034871,641.6397094726562
V0913,597189.9091909033,3308260.371034871,381.08203125
V0914,614679.9091909033,3308260.371034871,763.4492797851562
V0915,649779.9091909033,3308260.371034871,234.15185546875
V0916,602289.9091909033,3308230.371034871,439.3273620605469
V0917,662439.9091909033,3308230.371034871,613.6083374023438
V0918,619869.9091909033,3308200.371034871,371.8048400878906
V0919,624819.9091909033,3306820.371034871,387.910400390625
V0920,554739.9091909033,3306790.371034871,465.6581726074219
V0921,572439.9091909033,3306730.371034871,361.07403564453125
V0922,592149.9091909033,3306730.371034871,374.6795654296875
V0923,602409.9091909033,3306700.371034871,305.61279296875
V0924,670389.9091909033,3306700.371034871,573.7352294921875
V0925,544569.9091909033,3306640.371034871,335.4262390136719
V0926,662619.9091909033,3306640.371034871,382.71490478515625
V0927,574509.9091909033,3306610.371034871,388.1230773925781
V0928,594639.9091909033,3306550.371034871,421.69989013671875
V0929,626949.9091909033,3306490.371034871,190.2599639892578
V0930,569439.9091909033,3306460.371034871,281.42279052734375
V0931,579579.9091909033,3306460.371034871,387.9114990234375
V0932,619419.9091909033,3306430.371034871,371.1217346191406
V0933,660549.9091909033,3306430.371034871,577.1767578125
V0934,665559.9091909033,3306430.371034871,474.2730407714844
V0935,556929.9091909033,3306400.371034871,420.0815734863281
V0936,562029.9091909033,3306400.371034871,432.9636535644531
V0937,637479.9091909033,3306400.371034871,133.85552978515625
V0938,564609.9091909033,3306370.371034871,370.40643310546875
V0939,547869.9091909033,3306280.371034871,343.8537902832031
V0940,597999.9091909033,3306280.371034871,514.857177734375
V0941,644769.9091909033,3306280.371034871,269.2940673828125
V0942,634419.9091909033,3306190.371034871,151.53280639648438
V0943,559419.9091909033,3306160.371034871,449.4346008300781
V0944,621909.9091909033,3306160.371034871,407.993896484375
V0945,673029.9091909033,3306160.371034871,832.864013671875
V0946,674409.9091909033,3306100.371034871,941.2528076171875
V0947,541929.9091909033,3306070.371034871,350.70892333984375
V0948,605559.9091909033,3306070.371034871,561.5980224609375
V0949,654429.9091909033,3306070.371034871,307.183349609375
V0950,583029.9091909033,3306010.371034871,642.8894653320312
V0951,577149.9091909033,3305980.371034871,230.99093627929688
V0952,631989.9091909033,3305980.371034871,155.76243591308594
V0953,567879.9091909033,3305950.371034871,352.6812744140625
V0954,652419.9091909033,3305950.371034871,350.6932067871094
V0955,642669.9091909033,3305920.371034871,390.2275390625
V0956,609519.9091909033,3305890.371034871,384.0500793457031
V0957,649749.9091909033,3305890.371034871,441.7856750488281
V0958,667659.9091909033,3305890.371034871,509.6490783691406
V0959,607029.9091909033,3305860.371034871,744.906494140625
V0960,589569.9091909033,3305830.371034871,607.150146484375
V0961,599589.9091909033,3305830.371034871,298.82415771484375
V0962,612879.9091909033,3305800.371034871,624.9269409179688
V0963,657369.9091909033,3305800.371034871,343.63153076171875
V0964,587829.9091909033,3305770.371034871,812.294189453125
V0965,614829.9091909033,3305770.371034871,637.8215942382812
V0966,617829.9091909033,3305770.371034871,704.1718139648438
V0967,640359.9091909033,3305770.371034871,218.70059204101562
V0968,647859.9091909033,3305770.371034871,394.9045104980469
V0969,552789.9091909033,3305740.371034871,447.33392333984375
V0970,585189.9091909033,3305710.371034871,541.8126831054688
V0971,550059.9091909033,3305680.371034871,464.0308532714844
V0972,629799.9091909033,3305680.371034871,152.67088317871094
V0973,542679.9091909033,3304330.371034871,377.21624755859375
V0974,547419.9091909033,3304330.371034871,433.89801025390625
V0975,585069.9091909033,3304330.371034871,456.9955139160156
V0976,590109.9091909033,3304330.371034871,482.9671630859375
V0977,592299.9091909033,3304330.371034871,400.08489990234375
V0978,622509.9091909033,3304330.371034871,175.9955596923828
V0979,602589.9091909033,3304300.371034871,566.839599609375
V0980,617709.9091909033,3304300.371034871,575.06298828125
V0981,549969.9091909033,3304270.371034871,501.8583068847656
V0982,647349.9091909033,3304270.371034871,341.7621765136719
V0983,577179.9091909033,3304240.371034871,239.98890686035156
V0984,605109.9091909033,3304240.371034871,799.5819702148438
V0985,659829.9091909033,3304240.371034871,417.89111328125
V0986,640179.9091909033,3304210.371034871,191.5145721435547
V0987,567879.9091909033,3304150.371034871,249.57928466796875
V0988,569859.9091909033,3304150.371034871,242.036865234375
V0989,627219.9091909033,3304150.371034871,169.90509033203125
V0990,642939.9091909033,3304150.371034871,225.92599487304688
V0991,674649.9091909033,3304150.371034871,651.9259033203125
V0992,580479.9091909033,3304120.371034871,356.8326416015625
V0993,672399.9091909033,3304090.371034871,742.3897094726562
V0994,544479.9091909033,3304060.371034871,385.3843078613281
V0995,564939.9091909033,3304060.371034871,205.3042449951172
V0996,651939.9091909033,3304000.371034871,386.87091064453125
V0997,654519.9091909033,3304000.371034871,333.2353820800781
V0998,658029.9091909033,3304000.371034871,350.2751159667969
V0999,583029.9091909033,3303970.371034871,354.0310363769531
V1000,556929.9091909033,3303940.371034871,355.5027770996094
V1001,555549.9091909033,3303910.371034871,470.8905944824219
V1002,612789.9091909033,3303910.371034871,798.5676879882812
V1003,586929.9091909033,3303820.371034871,446.1659240722656
V1004,614739.9091909033,3303820.371034871,630.75341796875
